R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,all_params,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
nloptr,cobyla,Duarte,30,"(0.802597407717258, -0.598853739444166, 0.0885428669862449, 0.46325412299484, -0.889400722458959, -0.34853057237342, -0.839333399664611, 0.545880895107985, -0.56706719333306, 0.15902608120814, -0.41350501216948, -0.0358552918769419, -0.954285652842373, 0.958385932259262, -0.462027796544135, -0.635627426207066, -0.652631130069494, -0.493368914816529, -0.959118683822453, 0.0294340066611767, 0.381967256311327, -0.313283861149102, 0.56513091083616, 0.0879226885735989, 0.162992416415364, 0.522877926938236, -0.0450068083591759, -0.350008381530643, -0.310357037931681, 0.301494555082172)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,640,"x0 = c(0.802597407717258, -0.598853739444166, 0.0885428669862449, 0.46325412299484, -0.889400722458959, -0.34853057237342, -0.839333399664611, 0.545880895107985, -0.56706719333306, 0.15902608120814, -0.41350501216948, -0.0358552918769419, -0.954285652842373, 0.958385932259262, -0.462027796544135, -0.635627426207066, -0.652631130069494, -0.493368914816529, -0.959118683822453, 0.0294340066611767, 0.381967256311327, -0.313283861149102, 0.56513091083616, 0.0879226885735989, 0.162992416415364, 0.522877926938236, 
-0.0450068083591759, -0.350008381530643, -0.310357037931681, 0.301494555082172), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 640, xtol_rel = 0)",-20.5299457577993,"(1, 1, 1, 0.999999999999999, -0.999999999999999, -1, -1, 1, -1, 0.0736542808224423, 0.196303411651467, -0.130242742620887, -0.92045639893235, 1, 0.151062435896389, -1, -1, -1, -0.998216217856728, 0.476622667767251, 1, -0.139257399039081, 1, 1, 1, 1, -1, -1, -1, 1)",640,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0994489192962646,secs,0.1
nloptr,bobyqa,Duarte,30,"(0.802597407717258, -0.598853739444166, 0.0885428669862449, 0.46325412299484, -0.889400722458959, -0.34853057237342, -0.839333399664611, 0.545880895107985, -0.56706719333306, 0.15902608120814, -0.41350501216948, -0.0358552918769419, -0.954285652842373, 0.958385932259262, -0.462027796544135, -0.635627426207066, -0.652631130069494, -0.493368914816529, -0.959118683822453, 0.0294340066611767, 0.381967256311327, -0.313283861149102, 0.56513091083616, 0.0879226885735989, 0.162992416415364, 0.522877926938236, -0.0450068083591759, -0.350008381530643, -0.310357037931681, 0.301494555082172)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,860,"x0 = c(0.802597407717258, -0.598853739444166, 0.0885428669862449, 0.46325412299484, -0.889400722458959, -0.34853057237342, -0.839333399664611, 0.545880895107985, -0.56706719333306, 0.15902608120814, -0.41350501216948, -0.0358552918769419, -0.954285652842373, 0.958385932259262, -0.462027796544135, -0.635627426207066, -0.652631130069494, -0.493368914816529, -0.959118683822453, 0.0294340066611767, 0.381967256311327, -0.313283861149102, 0.56513091083616, 0.0879226885735989, 0.162992416415364, 0.522877926938236, 
-0.0450068083591759, -0.350008381530643, -0.310357037931681, 0.301494555082172), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 860, xtol_rel = 0)",-21.2078549558,"(1, 1, 1, -0.0304170402125869, 0.18504512459366, -1, -1, 1, -0.997391227249853, 1, -1, -1, -0.998301895749685, 1, 1, -1, -1, -1, -0.999206463569465, 0.0784394817050216, 0.0831874829107085, 0.0561867362379877, 1, -0.0164779847558349, 1, 1, -1, -0.657639917389215, -1, 1)",860,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.109305143356323,secs,0.1
stats,optim,Duarte,30,"(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",70,-,"par = c(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 
0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 70, factr = 0)",-20.9451605283035,"(-1, 1, -1, -1, 1, 1, -1.96645813657251e-09, 1, 5.30089060484615e-09, 1, 0.378997631756543, -0.0958631760951285, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, -1, -1, 1, 1, -1, -0.0321608804233453, 0.165068706479166, -1)",40,40,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.0834839344024658,secs,0.1
GA,ga,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",31,-,"type = real-valued, fitness = function (x) 
{
    return(-(Duarte(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 31",-8.09401162186498,"(0.619948993931855, -0.734961292984776, -0.111792274216643, 0.100856835326875, 0.387081315571178, -0.773193882059353, 0.278058287834239, 0.0592141670829846, 0.886806185220855, 0.208485397854493, 0.766998772447402, 0.0882265771895201, -0.336967912848351, -0.744081367769316, -0.77809236664325, -0.535411275475409, -0.971124824090937, 0.623163802850431, 0.987438567350095, 0.898127299534471, 0.14561253863779, -0.703859215466649, -0.250025935120006, 0.807111814149811, -0.973620167497943, 0.382234798265154, 0.0568705550423617, -0.172368294361244, 0.940492184660339, 0.382104009727977)",31,-,-,-,0.0915579795837402,secs,0.1
DEoptim,DEoptim,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",7,-,"fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 7, reltol = 0)",-9.38862014115704,"(-0.889236432127655, 0.227892721537501, -0.437865594401956, -0.778258698619902, -0.551023378036916, -0.968372907489538, -0.201300728134811, -0.700349289923906, 0.0373113481327891, 0.765163783915341, 0.549444013275206, 0.839996101800352, 0.925882746465504, 0.936076139565557, -0.325330564752221, 0.557656194549054, 0.766503008082509, 0.290113781373948, -0.75276288902387, 0.988490283023566, 0.315430362615734, -0.804761390481144, -0.869243809953332, 0.41413898486644, 0.442496367264539, 0.659091433882713, -0.981364728417248, 0.428281144239008, -0.292041407898068, -0.913172867149115)",7,16,-,-,0.109921216964722,secs,0.1
pso,psoptim,Duarte,30,"(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",72,-,"par = c(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 
0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 72, reltol = 0)",-20.9032852378774,"(0.993407184991681, -0.999284663994766, -0.892525699267076, -0.026318943098869, 0.407951823117962, 1, 0.0355381922153283, 0.999808027169708, 0.0155202828393414, -0.999365032196394, 0.125615187758594, -0.0237554091222675, 0.999854291220081, 1, -0.998834130081939, -0.998363300985676, -0.990696436835512, -1, -0.998098715177526, -0.998979148501121, 0.999842004326265, 1, 0.999999276726509, 1, -0.998596489227014, 0.999568741164241, 1, -0.999673205477149, 1, -0.999999390931722)",72,1440,2,Maximal number of iterations reached,0.0928187370300293,secs,0.1
ABCoptim,abc_optim,Duarte,30,"(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",38,-,"par = c(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 
0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 38",-0.8249946166132,"(-0.483639064658162, 0.699156095273793, -0.456689012702554, 0.272457650396973, -0.0496709808300648, -0.892180851660669, -0.215772336814553, 0.523685720307807, -0.920403795782477, -0.302726231049746, -0.977702758740634, 0.77340791746974, -0.946227377746254, 0.287176616955549, -0.0521941026672721, -0.566684080500423, 0.650101389270276, 0.12211474403739, -0.604984678793699, -1, -0.227439810140618, -0.057377090677619, -0.234132615849376, -1, -0.0896249600421428, -0.332717301789671, 0.206617766991258, 0.873054543853929, -0.54537171125412, 0.0257318611256778)",38,-,-,-,0.110857009887695,secs,0.1
nloptr,sbplx,Duarte,30,"(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,1500,"x0 = c(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 
0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1500, xtol_rel = 0)",-21.23450158091,"(-1, 1, -1, -1, 1, 1, -0.00594347236491462, 0.140903603454704, -1, 1, -1, -0.854294013664627, -1, -1, -1, 1, 1, 1, -0.854589749717111, -1, 1, -1, 0.140527530461614, -0.00650934527508121, 2.11165490737428e-07, 1, -4.74062880729584e-07, 1, 1, -1)",1500,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0841748714447021,secs,0.1
nloptr,cobyla,Duarte,30,"(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,640,"x0 = c(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 
0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 640, xtol_rel = 0)",-21.2310626059765,"(-0.999999999999999, 1, -1, -1, 0.999999999999999, 1, -0.00637309751076399, 0.999999999999999, -0.0265521326408742, 1, -1, -0.820990619917542, -0.998667139783689, -0.999999999999998, -0.999999999999998, 0.999999999999999, 1, 0.999999999999999, -0.86316550788618, -0.999999999999999, 1, -0.999840476655874, 0.149569193992207, -0.00098905218583265, 0.999999999999999, 0.999999999999999, -1, 0.0198039403229709, 0.124906059782181, -0.999999999999999)",640,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.11186671257019,secs,0.1
nloptr,bobyqa,Duarte,30,"(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,860,"x0 = c(-0.714813850354403, 0.168029826134443, -0.836971698328853, -0.823872459121048, 0.412352669518441, 0.146775184664875, 0.175743676256388, -0.190052107907832, -0.587283760774881, 0.667057139333338, -0.56978386733681, -0.578370953444391, -0.997403627727181, -0.118658685125411, -0.508821632713079, 0.6699637202546, 0.955951699055731, 0.657647619955242, -0.0652032177895308, -0.460239741951227, 0.312070419080555, -0.968770519364625, 0.235218163114041, 0.251636256463826, 0.126659828703851, 0.81825108313933, 
0.171052823308855, 0.517140011768788, -0.248329455032945, -0.861932747066021), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 860, xtol_rel = 0)",-21.2220849248391,"(-1, 1, -1, -1, 1, 1, -0.0541163642084429, 0.157999072408397, -1, 1, -1, -0.980515123577025, -0.994406388824437, -1, -1, 1, 1, 1, -0.805772226435722, -1, 1, -1, 0.171220729945667, -0.00917583872701606, 0.0107840888663979, 1, 0.0163758846091037, 1, 1, -1)",860,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.10680890083313,secs,0.1
